Production_ID,Date,Shift,Machine_ID,Operator_ID,Production_Line,Planned_Time_mins,Downtime_Minutes,Operating_Time_mins,Total_Pieces,Defective_Pieces,Ideal_Cycle_Time_mins_per_piece,Failure_Flag,Failure_ID,Air_Temperature_K,Process_Temperature_K,Humidity_Percentage,Energy_Consumption_kWh,Target_Production,Actual_Production,Overtime_Minutes
PROD00826,2024-12-07,Morning,M003,OP011,Line 1,480,10,470,613,12,0.6667,0,F000,300.33,312.44,57.7,28.15,648,613,11
PROD00827,2024-12-07,Afternoon,M003,OP016,Line 1,480,12,468,683,13,0.6667,0,F000,297.33,308.0,72.9,28.7,648,683,0
PROD00828,2024-12-07,Night,M003,OP020,Line 1,480,41,439,611,71,0.6667,1,F005,298.66,307.86,62.0,29.59,648,611,12
PROD00829,2024-12-12,Morning,M003,OP017,Line 1,480,4,476,593,11,0.6667,0,F000,302.39,312.02,61.4,29.19,648,593,18
PROD00830,2024-12-12,Afternoon,M003,OP007,Line 1,480,78,402,535,52,0.6667,1,F003,299.44,308.22,56.5,32.17,648,535,37
PROD00831,2024-12-12,Night,M003,OP007,Line 1,480,118,362,519,82,0.6667,1,F002,302.13,312.3,43.1,33.54,648,519,43
PROD00832,2024-12-14,Morning,M003,OP015,Line 1,480,128,352,506,77,0.6667,1,F002,303.3,313.03,48.2,30.68,648,506,47
PROD00833,2024-12-14,Afternoon,M003,OP006,Line 1,480,11,469,610,12,0.6667,0,F000,302.43,315.33,63.5,33.34,648,610,12
PROD00834,2024-12-14,Night,M003,OP004,Line 1,480,4,476,659,19,0.6667,0,F000,297.75,308.77,50.4,40.9,648,659,0
PROD00835,2024-12-26,Morning,M003,OP007,Line 1,480,15,465,599,11,0.6667,0,F000,301.65,314.05,46.7,45.13,648,599,16
PROD00836,2024-12-26,Afternoon,M003,OP011,Line 1,480,6,474,674,13,0.6667,0,F000,298.26,307.11,49.7,42.65,648,674,0
PROD00837,2024-12-26,Night,M003,OP013,Line 1,480,4,476,609,18,0.6667,0,F000,300.67,313.14,62.0,36.98,648,609,13
PROD00838,2024-01-03,Morning,M004,OP015,Line 2,480,4,476,614,12,0.6818,0,F000,300.19,309.41,51.1,34.09,633,614,6
PROD00839,2024-01-03,Afternoon,M004,OP004,Line 2,480,9,471,598,11,0.6818,0,F000,299.36,313.56,51.4,42.67,633,598,11
PROD00840,2024-01-03,Night,M004,OP013,Line 2,480,12,468,670,20,0.6818,0,F000,299.37,311.35,45.1,29.29,633,670,0
PROD00841,2024-01-04,Morning,M004,OP011,Line 2,480,17,463,636,12,0.6818,0,F000,297.9,312.09,47.7,43.67,633,636,0
PROD00842,2024-01-04,Afternoon,M004,OP004,Line 2,480,32,448,595,100,0.6818,1,F005,303.71,315.23,63.2,26.66,633,595,12
PROD00843,2024-01-04,Night,M004,OP002,Line 2,480,11,469,651,19,0.6818,0,F000,299.23,309.85,46.9,30.44,633,651,0
PROD00844,2024-01-06,Morning,M004,OP002,Line 2,480,10,470,680,13,0.6818,0,F000,299.28,310.39,70.1,30.17,633,680,0
PROD00845,2024-01-06,Afternoon,M004,OP008,Line 2,480,17,463,631,12,0.6818,0,F000,299.84,313.77,48.3,31.93,633,631,0
PROD00846,2024-01-06,Night,M004,OP003,Line 2,480,10,470,591,17,0.6818,0,F000,300.64,314.75,55.9,31.17,633,591,14
PROD00847,2024-01-09,Morning,M004,OP007,Line 2,480,2,478,597,11,0.6818,0,F000,298.9,308.33,38.7,39.72,633,597,12
PROD00848,2024-01-09,Afternoon,M004,OP008,Line 2,480,2,478,661,13,0.6818,0,F000,298.76,308.94,63.9,32.78,633,661,0
PROD00849,2024-01-09,Night,M004,OP016,Line 2,480,8,472,681,20,0.6818,0,F000,301.8,313.17,73.0,34.71,633,681,0
PROD00850,2024-01-10,Morning,M004,OP013,Line 2,480,7,473,654,13,0.6818,0,F000,305.7,319.02,67.8,43.29,633,654,0
PROD00851,2024-01-10,Afternoon,M004,OP010,Line 2,480,2,478,682,13,0.6818,0,F000,298.84,310.71,42.0,35.48,633,682,0
PROD00852,2024-01-10,Night,M004,OP001,Line 2,480,9,471,574,17,0.6818,0,F000,303.54,312.5,53.8,30.61,633,574,20
PROD00853,2024-01-11,Morning,M004,OP019,Line 2,480,11,469,607,12,0.6818,0,F000,297.43,308.19,64.7,34.99,633,607,8
PROD00854,2024-01-11,Afternoon,M004,OP009,Line 2,480,14,466,675,13,0.6818,0,F000,301.76,310.63,72.3,30.58,633,675,0
PROD00855,2024-01-11,Night,M004,OP008,Line 2,480,11,469,604,18,0.6818,0,F000,298.92,309.5,37.3,35.03,633,604,9
PROD00856,2024-01-13,Morning,M004,OP009,Line 2,480,1,479,672,13,0.6818,0,F000,295.88,308.3,62.1,41.88,633,672,0
PROD00857,2024-01-13,Afternoon,M004,OP013,Line 2,480,15,465,576,11,0.6818,0,F000,300.06,312.7,41.5,29.53,633,576,19
PROD00858,2024-01-13,Night,M004,OP009,Line 2,480,8,472,673,20,0.6818,0,F000,303.94,315.57,42.6,36.0,633,673,0
PROD00859,2024-01-19,Morning,M004,OP004,Line 2,480,7,473,631,12,0.6818,0,F000,303.02,316.16,65.1,45.94,633,631,0
PROD00860,2024-01-19,Afternoon,M004,OP010,Line 2,480,11,469,603,12,0.6818,0,F000,297.4,306.4,64.9,45.68,633,603,10
PROD00861,2024-01-19,Night,M004,OP005,Line 2,480,154,326,392,34,0.6818,1,F002,298.79,311.37,64.3,23.29,633,392,82
PROD00862,2024-01-20,Morning,M004,OP006,Line 2,480,4,476,684,13,0.6818,0,F000,296.55,307.7,67.6,31.48,633,684,0
PROD00863,2024-01-20,Afternoon,M004,OP003,Line 2,480,4,476,688,13,0.6818,0,F000,302.24,316.63,39.4,40.43,633,688,0
PROD00864,2024-01-20,Night,M004,OP002,Line 2,480,5,475,611,18,0.6818,0,F000,297.66,309.76,54.1,41.07,633,611,7
PROD00865,2024-01-23,Morning,M004,OP009,Line 2,480,16,464,634,12,0.6818,0,F000,300.21,309.69,66.7,34.56,633,634,0
PROD00866,2024-01-23,Afternoon,M004,OP008,Line 2,480,7,473,607,12,0.6818,0,F000,299.15,310.16,49.8,45.28,633,607,8
PROD00867,2024-01-23,Night,M004,OP005,Line 2,480,9,471,610,18,0.6818,0,F000,302.63,312.94,39.0,36.59,633,610,7
PROD00868,2024-01-29,Morning,M004,OP016,Line 2,480,118,362,459,75,0.6818,1,F001,300.99,314.7,49.7,32.33,633,459,59
PROD00869,2024-01-29,Afternoon,M004,OP011,Line 2,480,9,471,566,11,0.6818,0,F000,295.37,305.63,60.4,44.79,633,566,22
PROD00870,2024-01-29,Night,M004,OP016,Line 2,480,4,476,629,18,0.6818,0,F000,294.54,307.71,66.8,34.75,633,629,1
PROD00871,2024-01-31,Morning,M004,OP017,Line 2,480,13,467,666,13,0.6818,0,F000,299.75,309.12,40.7,37.56,633,666,0
PROD00872,2024-01-31,Afternoon,M004,OP004,Line 2,480,57,423,540,86,0.6818,1,F004,297.51,309.35,70.0,28.41,633,540,31
PROD00873,2024-01-31,Night,M004,OP011,Line 2,480,8,472,596,17,0.6818,0,F000,303.46,316.36,39.2,47.14,633,596,12
PROD00874,2024-02-01,Morning,M004,OP005,Line 2,480,11,469,589,11,0.6818,0,F000,306.33,316.13,54.1,45.0,633,589,15
PROD00875,2024-02-01,Afternoon,M004,OP011, Line 2,480,9,471,623,12,0.6818,0,F000,300.76,310.33,58.0,45.69,633,623,3
PROD00876,2024-02-01,Night,M004,OP008,Line 2,480,10,470,651,19,0.6818,0,F000,297.41,308.08,60.7,38.6,633,651,0
PROD00877,2024-02-09,Morning,M004,OP011,Line 2,480,3,477,583,11,0.6818,0,F000,304.18,318.74,64.8,30.17,633,583,17
PROD00878,2024-02-09,Afternoon,M004,OP011,Line 2,480,8,472,567,11,0.6818,0,F000,302.62,311.05,56.4,44.35,633,567,22
PROD00879,2024-02-09,Night,M004,OP011,Line 2,480,12,468,671,20,0.6818,0,F000,303.11,315.25,39.3,27.7,633,671,0
PROD00880,2024-02-15,Morning,M004,OP002,Line 2,480,15,465,656,13,0.6818,0,F000,303.16,314.66,53.2,38.93,633,656,0
PROD00881,2024-02-15,Afternoon,M004,OP013,Line 2,480,5,475,687,13,0.6818,0,F000,307.27,320.22,54.1,44.18,633,687,0
PROD00882,2024-02-15,Night,M004,OP006,Line 2,480,53,427,589,107,0.6818,1,F003,307.13,321.67,44.0,39.01,633,589,15
PROD00883,2024-02-19,Morning,M004,OP016,Line 2,480,10,470,600,12,0.6818,0,F000,302.63,311.74,35.9,35.23,633,600,11
PROD00884,2024-02-19,Afternoon,M004,OP018,Line 2,480,11,469,609,12,0.6818,0,F000,293.92,305.61,46.3,41.08,633,609,8
PROD00885,2024-02-19,Night,M004,OP005,Line 2,480,3,477,662,19,0.6818,0,F000,295.25,309.2,63.4,36.95,633,662,0
PROD00886,2024-02-23,Morning,M004,OP012,Line 2,480,7,473,673,13,0.6818,0,F000,297.37,306.84,67.2,31.56,633,673,0
PROD00887,2024-02-23,Afternoon,M004,OP004,Line 2,480,8,472,647,12,0.6818,0,F000,301.69,316.34,52.1,44.24,633,647,0
PROD00888,2024-02-23,Night,M004,OP005,Line 2,480,7,473,679,20,0.6818,0,F000,299.88,308.7,55.6,34.36,633,679,0
PROD00889,2024-02-26,Morning,M004,OP003,Line 2,480,6,474,573,11,0.6818,0,F000,300.2,313.02,73.2,40.62,633,573,20
PROD00890,2024-02-26,Afternoon,M004,OP003,Line 2,480,13,467,636,12,0.6818,0,F000,303.47,313.4,61.1,34.52,633,636,0
PROD00891,2024-02-26,Night,M004,OP019,Line 2,480,9,471,672,20,0.6818,0,F000,300.63,315.54,54.2,41.17,633,672,0
PROD00892,2024-02-27,Morning,M004,OP018,Line 2,480,7,473,644,12,0.6818,0,F000,303.94,314.98,57.9,29.62,633,644,0
PROD00893,2024-02-27,Afternoon,M004,OP004,Line 2,480,12,468,564,11,0.6818,0,F000,296.51,310.2,54.5,37.6,633,564,23
PROD00894,2024-02-27,Night,M004,OP015,Line 2,480,4,476,650,19,0.6818,0,F000,298.72,307.54,69.5,41.59,633,650,0
PROD00895,2024-02-29,Morning,M004,OP017,Line 2,480,3,477,588,11,0.6818,0,F000,300.48,312.42,69.1,28.58,633,588,15
PROD00896,2024-02-29,Afternoon,M004,OP017,Line 2,480,16,464,577,11,0.6818,0,F000,301.71,316.55,61.3,32.01,633,577,19
PROD00897,2024-02-29,Night,M004,OP017,Line 2,480,5,475,633,18,0.6818,0,F000,302.22,312.41,71.4,47.51,633,633,0
PROD00898,2024-03-01,Morning,M004,OP005,Line 2,480,3,477,670,13,0.6818,0,F000,302.68,312.34,42.5,33.84,633,670,0
PROD00899,2024-03-01,Afternoon,M004,OP013,Line 2,480,4,476,614,12,0.6818,0,F000,302.89,311.41,45.2,35.41,633,614,6
PROD00900,2024-03-01,Night,M004,OP009,Line 2,480,15,465,637,19,0.6818,0,F000,303.02,317.6,40.7,31.31,633,637,0
PROD00901,2024-03-02,Morning,M004,OP014,Line 2,480,10,470,587,11,0.6818,0,F000,296.95,310.69,59.2,35.74,633,587,15
PROD00902,2024-03-02,Afternoon,M004,OP011,Line 2,480,16,464,586,11,0.6818,0,F000,303.16,313.05,56.3,40.5,633,586,16
PROD00903,2024-03-02,Night,M004,OP013,Line 2,480,6,474,609,18,0.6818,0,F000,299.12,308.7,35.4,35.22,633,609,8
PROD00904,2024-03-06,Morning,M004,OP004,Line 2,480,11,469,577,11,0.6818,0,F000,305.98,317.67,70.0,39.06,633,577,19
PROD00905,2024-03-06,Afternoon,M004,OP012,Line 2,480,10,470,666,13,0.6818,0,F000,296.11,310.39,41.8,46.08,633,666,0
PROD00906,2024-03-06,Night,M004,OP009,Line 2,480,10,470,657,19,0.6818,0,F000,298.69,310.55,70.3,35.45,633,657,0
PROD00907,2024-03-08,Morning,M004,OP020,Line 2,480,36,444,606,58,0.6818,1,F005,297.84,312.27,60.6,33.37,633,606,9
PROD00908,2024-03-08,Afternoon,M004,OP017,Line 2,480,7,473,619,12,0.6818,0,F000,299.03,309.51,53.7,33.38,633,619,4
PROD00909,2024-03-08,Night,M004,OP003,Line 2,480,14,466,654,19,0.6818,0,F000,297.99,312.62,51.3,33.39,633,654,0
PROD00910,2024-03-14,Morning,M004,OP001,Line 2,480,4,476,583,11,0.6818,0,F000,305.57,317.6,38.4,33.51,633,583,17
PROD00911,2024-03-14,Afternoon,M004,OP013,Line 2,480,6,474,630,12,0.6818,0,F000,299.59,311.2,74.9,45.29,633,630,1
PROD00912,2024-03-14,Night,M004,OP017,Line 2,480,161,319,442,73,0.6818,1,F002,296.6,309.52,65.0,24.58,633,442,65
PROD00913,2024-03-21,Morning,M004,OP005,Line 2,480,2,478,628,12,0.6818,0,F000,303.39,316.74,71.2,31.39,633,628,1
PROD00914,2024-03-21,Afternoon,M004,OP008,Line 2,480,16,464,606,12,0.6818,0,F000,306.03,316.68,49.9,29.56,633,606,9
PROD00915,2024-03-21,Night,M004,OP010,Line 2,480,13,467,660,19,0.6818,0,F000,299.14,308.99,35.1,39.69,633,660,0
PROD00916,2024-03-23,Morning,M004,OP002,Line 2,480,16,464,617,12,0.6818,0,F000,303.34,317.59,72.4,44.61,633,617,5
PROD00917,2024-03-23,Afternoon,M004,OP016,Line 2,480,9,471,604,12,0.6818,0,F000,299.81,314.04,42.4,34.52,633,604,9
PROD00918,2024-03-23,Night,M004,OP009,Line 2,480,8,472,673,20,0.6818,0,F000,300.24,311.12,71.5,27.81,633,673,0
PROD00919,2024-04-01,Morning,M004,OP006,Line 2,480,6,474,605,12,0.6818,0,F000,298.29,311.97,39.3,36.42,633,605,9
PROD00920,2024-04-01,Afternoon,M004,OP005,Line 2,480,11,469,564,11,0.6818,0,F000,300.83,315.02,63.4,29.65,633,564,23
PROD00921,2024-04-01,Night,M004,OP018,Line 2,480,11,469,668,20,0.6818,0,F000,301.07,312.43,61.6,32.7,633,668,0
PROD00922,2024-04-05,Morning,M004,OP013,Line 2,480,10,470,579,11,0.6818,0,F000,301.69,314.95,66.2,35.42,633,579,18
PROD00923,2024-04-05,Afternoon,M004,OP014,Line 2,480,16,464,649,12,0.6818,0,F000,301.93,310.03,62.4,28.36,633,649,0
PROD00924,2024-04-05,Night,M004,OP005,Line 2,480,11,469,614,18,0.6818,0,F000,301.96,311.99,54.4,42.35,633,614,6
PROD00925,2024-04-06,Morning,M004,OP004,Line 2,480,4,476,605,12,0.6818,0,F000,301.76,314.67,61.7,36.33,633,605,9
PROD00926,2024-04-06,Afternoon,M004,OP005,Line 2,480,7,473,589,11,0.6818,0,F000,301.55,316.5,58.6,40.17,633,589,15
PROD00927,2024-04-06,Night,M004,OP008,Line 2,480,5,475,593,17,0.6818,0,F000,300.34,309.74,69.6,35.31,633,593,13
PROD00928,2024-04-10,Morning,M004,OP012,Line 2,480,6,474,577,11,0.6818,0,F000,300.45,311.44,37.1,29.9,633,577,19
PROD00929,2024-04-10,Afternoon,M004,OP020,Line 2,480,4,476,678,13,0.6818,0,F000,300.04,312.66,47.9,33.47,633,678,0
PROD00930,2024-04-10,Night,M004,OP018,Line 2,480,4,476,684,20,0.6818,0,F000,300.09,310.64,47.2,29.72,633,684,0
PROD00931,2024-04-11,Morning,M004,OP019,Line 2,480,3,477,616,12,0.6818,0,F000,301.82,313.94,59.2,32.59,633,616,5
PROD00932,2024-04-11,Afternoon,M004,OP007,Line 2,480,14,466,575,11,0.6818,0,F000,295.4,308.6,39.8,38.84,633,575,19
PROD00933,2024-04-11,Night,M004,OP005,Line 2,480,7,473,579,17,0.6818,0,F000,303.89,314.0,54.0,42.69,633,579,18
PROD00934,2024-04-15,Morning,M004,OP012,Line 2,480,126,354,488,91,0.6818,1,F002,298.51,311.83,68.8,30.48,633,488,49
PROD00935,2024-04-15,Afternoon,M004,OP005,Line 2,480,10,470,671,13,0.6818,0,F000,302.85,317.37,55.2,28.0,633,671,0
PROD00936,2024-04-15,Night,M004,OP018,Line 2,480,16,464,564,16,0.6818,0,F000,301.29,316.1,42.6,43.04,633,564,23
PROD00937,2024-04-16,Morning,M004,OP006,Line 2,480,17,463,575,11,0.6818,0,F000,300.01,313.47,51.0,32.42,633,575,19
PROD00938,2024-04-16,Afternoon,M004,OP009,Line 2,480,8,472,568,11,0.6818,0,F000,297.05,311.55,55.5,37.58,633,568,22
PROD00939,2024-04-16,Night,M004,OP009,Line 2,480,4,476,656,19,0.6818,0,F000,298.26,306.58,44.5,28.58,633,656,0
PROD00940,2024-04-25,Morning,M004,OP001,Line 2,480,5,475,664,13,0.6818,0,F000,299.41,311.91,45.0,44.08,633,664,0
PROD00941,2024-04-25,Afternoon,M004,OP010,Line 2,480,9,471,679,13,0.6818,0,F000,296.72,310.91,45.6,30.27,633,679,0
PROD00942,2024-04-25,Night,M004,OP001,Line 2,480,2,478,672,20,0.6818,0,F000,306.48,320.25,43.8,47.13,633,672,0
PROD00943,2024-04-27,Morning,M004,OP020,Line 2,480,17,463,646,12,0.6818,0,F000,300.27,313.49,50.3,39.94,633,646,0
PROD00944,2024-04-27,Afternoon,M004,OP005,Line 2,480,12,468,588,11,0.6818,0,F000,298.6,308.48,58.3,43.26,633,588,15
PROD00945,2024-04-27,Night,M004,OP019,Line 2,480,10,470,615,18,0.6818,0,F000,302.04,313.51,53.4,43.49,633,615,6
PROD00946,2024-04-29,Morning,M004,OP020,Line 2,480,10,470,640,12,0.6818,0,F000,302.75,310.9,41.5,31.03,633,640,0
PROD00947,2024-04-29,Afternoon,M004,OP001,Line 2,480,3,477,623,12,0.6818,0,F000,295.85,306.67,64.0,30.6,633,623,3
PROD00948,2024-04-29,Night,M004,OP008,Line 2,480,6,474,572,17,0.6818,0,F000,301.2,314.99,65.5,40.43,633,572,20
PROD00949,2024-04-30,Morning,M004,OP003,Line 2,480,5,475,681,13,0.6818,0,F000,295.69,303.76,66.7,38.53,633,681,0
PROD00950,2024-04-30,Afternoon,M004,OP002,Line 2,480,7,473,634,12,0.6818,0,F000,296.88,307.99,41.5,34.2,633,634,0
PROD00951,2024-04-30,Night,M004,OP001,Line 2,480,5,475,635,19,0.6818,0,F000,300.9,312.71,39.1,45.32,633,635,0
PROD00952,2024-05-03,Morning,M004,OP013,Line 2,480,1,479,626,12,0.6818,0,F000,300.12,309.15,61.2,32.47,633,626,2
PROD00953,2024-05-03,Afternoon,M004,OP011,Line 2,480,10,470,670,13,0.6818,0,F000,290.83,300.4,73.3,33.03,633,670,0
PROD00954,2024-05-03,Night,M004,OP020,Line 2,480,15,465,665,19,0.6818,0,F000,300.47,314.74,59.2,30.79,633,665,0
PROD00955,2024-05-07,Morning,M004,OP012,Line 2,480,6,474,675,13,0.6818,0,F000,298.38,308.39,70.0,33.09,633,675,0
PROD00956,2024-05-07,Afternoon,M004,OP005,Line 2,480,12,468,645,12,0.6818,0,F000,296.12,304.65,35.1,45.62,633,645,0
PROD00957,2024-05-07,Night,M004,OP003,Line 2,480,6,474,655,19,0.6818,0,F000,300.76,309.23,58.1,46.67,633,655,0
PROD00958,2024-05-08,Morning,M004,OP020,Line 2,480,3,477,664,13,0.6818,0,F000,296.66,307.13,54.8,37.45,633,664,0
PROD00959,2024-05-08,Afternoon,M004,OP008,Line 2,480,5,475,665,13,0.6818,0,F000,298.72,309.65,54.9,38.35,633,665,0
PROD00960,2024-05-08,Night,M004,OP008,Line 2,480,8,472,617,18,0.6818,0,F000,298.14,310.19,62.7,42.38,633,617,5
PROD00961,2024-05-22,Morning,M004,OP005,Line 2,480,4,476,673,13,0.6818,0,F000,297.79,306.73,39.4,45.89,633,673,0
PROD00962,2024-05-22,Afternoon,M004,OP002,Line 2,480,3,477,674,13,0.6818,0,F000,302.59,317.39,71.5,32.7,633,674,0
PROD00963,2024-05-22,Night,M004,OP019,Line 2,480,3,477,655,19,0.6818,0,F000,303.03,315.9,52.0,28.93,633,655,0
PROD00964,2024-05-24,Morning,M004,OP019,Line 2,480,13,467,662,13,0.6818,0,F000,303.82,312.03,49.6,28.9,633,662,0
PROD00965,2024-05-24,Afternoon,M004,OP015,Line 2,480,6,474,660,13,0.6818,0,F000,298.38,310.07,73.0,37.04,633,660,0
PROD00966,2024-05-24,Night,M004,OP017,Line 2,480,10,470,598,17,0.6818,0,F000,300.31,309.4,70.2,28.22,633,598,11
PROD00967,2024-05-28,Morning,M004,OP008,Line 2,480,6,474,619,12,0.6818,0,F000,303.13,316.11,45.3,39.02,633,619,4
PROD00968,2024-05-28,Afternoon,M004,OP020,Line 2,480,3,477,688,13,0.6818,0,F000,298.95,310.6,74.1,30.34,633,688,0
PROD00969,2024-05-28,Night,M004,OP006,Line 2,480,40,440,610,89,0.6818,1,F004,303.01,314.29,47.5,38.15,633,610,7
PROD00970,2024-05-29,Morning,M004,OP010,Line 2,480,71,409,511,47,0.6818,1,F003,295.37,303.91,59.1,38.9,633,511,41
PROD00971,2024-05-29,Afternoon,M004,OP003,Line 2,480,3,477,598,11,0.6818,0,F000,306.56,315.87,43.1,46.33,633,598,11
PROD00972,2024-05-29,Night,M004,OP001,Line 2,480,8,472,633,18,0.6818,0,F000,300.45,313.98,36.8,33.87,633,633,0
PROD00973,2024-06-01,Morning,M004,OP011,Line 2,480,11,469,675,13,0.6818,0,F000,297.39,308.12,49.2,30.07,633,675,0
PROD00974,2024-06-01,Afternoon,M004,OP019,Line 2,480,11,469,575,11,0.6818,0,F000,300.0,313.65,41.0,38.97,633,575,19
PROD00975,2024-06-01,Night,M004,OP005,Line 2,480,1,479,594,17,0.6818,0,F000,299.5,311.88,73.1,32.57,633,594,13
PROD00976,2024-06-10,Morning,M004,OP011,Line 2,480,4,476,686,13,0.6818,0,F000,298.89,310.5,64.1,40.76,633,686,0
PROD00977,2024-06-10,Afternoon,M004,OP020,Line 2,480,3,477,607,12,0.6818,0,F000,294.92,303.2,63.5,41.43,633,607,8
PROD00978,2024-06-10,Night,M004,OP010,Line 2,480,16,464,623,18,0.6818,0,F000,295.01,309.97,38.9,27.63,633,623,3
PROD00979,2024-06-11,Morning,M004,OP012,Line 2,480,16,464,647,12,0.6818,0,F000,301.14,311.34,72.4,30.37,633,647,0
PROD00980,2024-06-11,Afternoon,M004,OP015,Line 2,480,2,478,659,13,0.6818,0,F000,300.69,311.92,74.4,47.41,633,659,0
PROD00981,2024-06-11,Night,M004,OP005,Line 2,480,3,477,587,17,0.6818,0,F000,299.23,313.24,51.0,44.91,633,587,15
PROD00982,2024-06-14,Morning,M004,OP002,Line 2,480,7,473,641,12,0.6818,0,F000,299.64,309.84,38.3,35.83,633,641,0
PROD00983,2024-06-14,Afternoon,M004,OP013,Line 2,480,9,471,652,13,0.6818,0,F000,300.18,308.24,69.1,33.27,633,652,0
PROD00984,2024-06-14,Night,M004,OP015,Line 2,480,4,476,676,20,0.6818,0,F000,305.56,318.24,49.0,37.12,633,676,0
PROD00985,2024-06-15,Morning,M004,OP020,Line 2,480,4,476,585,11,0.6818,0,F000,302.92,313.95,51.1,29.09,633,585,16
PROD00986,2024-06-15,Afternoon,M004,OP007,Line 2,480,10,470,620,12,0.6818,0,F000,299.24,309.19,36.5,30.6,633,620,4
PROD00987,2024-06-15,Night,M004,OP001,Line 2,480,1,479,647,19,0.6818,0,F000,294.86,305.39,52.2,37.4,633,647,0
PROD00988,2024-06-24,Morning,M004,OP010,Line 2,480,10,470,596,11,0.6818,0,F000,304.81,317.26,38.3,28.9,633,596,12
PROD00989,2024-06-24,Afternoon,M004,OP010,Line 2,480,7,473,617,12,0.6818,0,F000,301.42,310.71,37.1,45.32,633,617,5
PROD00990,2024-06-24,Night,M004,OP012,Line 2,480,6,474,619,18,0.6818,0,F000,306.18,317.51,62.6,30.92,633,619,4
PROD00991,2024-07-02,Morning,M004,OP011,Line 2,480,8,472,664,13,0.6818,0,F000,294.11,303.5,63.9,38.99,633,664,0
PROD00992,2024-07-02,Afternoon,M004,OP015,Line 2,480,61,419,555,65,0.6818,1,F004,297.63,311.17,62.0,30.05,633,555,26
PROD00993,2024-07-02,Night,M004,OP006,Line 2,480,13,467,634,19,0.6818,0,F000,297.47,305.73,64.8,31.11,633,634,0
PROD00994,2024-07-04,Morning,M004,OP012,Line 2,480,4,476,597,11,0.6818,0,F000,296.98,306.32,62.2,46.76,633,597,12
PROD00995,2024-07-04,Afternoon,M004,OP011,Line 2,480,66,414,587,96,0.6818,1,F003,298.04,308.91,49.1,34.46,633,587,15
PROD00996,2024-07-04,Night,M004,OP014,Line 2,480,4,476,623,18,0.6818,0,F000,297.34,306.58,58.8,38.58,633,623,3
PROD00997,2024-07-05,Morning,M004,OP014,Line 2,480,10,470,674,13,0.6818,0,F000,301.14,309.75,68.5,29.26,633,674,0
PROD00998,2024-07-05,Afternoon,M004,OP010,Line 2,480,11,469,636,12,0.6818,0,F000,299.24,311.05,60.3,37.39,633,636,0
PROD00999,2024-07-05,Night,M004,OP015,Line 2,480,4,476,664,19,0.6818,0,F000,298.6,312.59,73.0,34.79,633,664,0
PROD01000,2024-07-13,Morning,M004,OP010,Line 2,480,12,468,644,12,0.6818,0,F000,299.53,312.72,35.3,34.74,633,644,0
PROD01001,2024-07-13,Afternoon,M004,OP001,Line 2,480,9,471,601,12,0.6818,0,F000,305.38,318.09,35.2,45.39,633,601,10
PROD01002,2024-07-13,Night,M004,OP014,Line 2,480,6,474,666,19,0.6818,0,F000,296.23,309.97,59.0,34.39,633,666,0
PROD01003,2024-07-17,Morning,M004,OP006,Line 2,480,17,463,579,11,0.6818,0,F000,296.53,310.14,58.1,29.76,633,579,18
PROD01004,2024-07-17,Afternoon,M004,OP019,Line 2,480,5,475,589,11,0.6818,0,F000,295.56,305.18,63.4,30.26,633,589,15
PROD01005,2024-07-17,Night,M004,OP019,Line 2,480,13,467,633,18,0.6818,0,F000,299.76,314.4,43.2,29.23,633,633,0
PROD01006,18-07-2024,Morning,M004,OP015,Line 2,480,9,471,629,12,0.6818,0,F000,303.8,318.61,57.9,28.12,633,629,1
PROD01007,2024-07-18,Afternoon,M004,OP013,Line 2,480,11,469,585,11,0.6818,0,F000,298.78,308.14,68.6,41.75,633,585,16
PROD01008,2024-07-18,Night,M004,OP004,Line 2,480,9,471,598,17,0.6818,0,F000,298.26,312.8,60.1,40.14,633,598,11
PROD01009,2024-07-22,Morning,M004,OP007,Line 2,480,15,465,573,11,0.6818,0,F000,301.47,310.73,38.1,43.77,633,573,20
PROD01010,2024-07-22,Afternoon,M004,OP013,Line 2,480,7,473,570,11,0.6818,0,F000,301.82,310.34,73.4,29.21,633,570,21
PROD01011,2024-07-22,Night,M004,OP004,Line 2,480,9,471,618,18,0.6818,0,F000,301.34,315.67,61.4,40.03,633,618,5
PROD01012,2024-08-01,Morning,M004,OP004,Line 2,480,18,462,610,12,0.6818,0,F000,302.14,314.44,56.9,30.3,633,610,7
PROD01013,2024-08-01,Afternoon,M004,OP008,Line 2,480,1,479,578,11,0.6818,0,F000,298.28,312.35,39.6,32.28,633,578,18
PROD01014,2024-08-01,Night,M004,OP010,Line 2,480,10,470,579,17,0.6818,0,F000,299.87,309.79,43.0,29.38,633,579,18
PROD01015,2024-08-03,Morning,M004,OP013,Line 2,480,12,468,613,12,0.6818,0,F000,306.4,316.15,42.9,44.0,633,613,6
PROD01016,2024-08-03,Afternoon,M004,OP015,Line 2,480,12,468,631,12,0.6818,0,F000,297.76,306.92,43.2,41.54,633,631,0
PROD01017,2024-08-03,Night,M004,OP003,Line 2,480,11,469,658,19,0.6818,0,F000,297.06,308.07,57.7,34.84,633,658,0
PROD01018,2024-08-10,Morning,M004,OP017,Line 2,480,14,466,671,13,0.6818,0,F000,297.14,306.91,51.4,39.17,633,671,0
