Product ID,Type,Factory_ID
M18175,M,Factory_C_Giza
M18176,M,Factory_C_Giza
L50497,L,Factory_A_Cairo
L50498,L,Factory_C_Giza
L50499,L,Factory_C_Giza
L50500,L,Factory_B_Alex
L50501,L,Factory_B_Alex
L50502,L,Factory_A_Cairo
L50503,L,Factory_A_Cairo
L50504,L,Factory_A_Cairo
L50505,L,Factory_B_Alex
L50506,L,Factory_A_Cairo
M18187,M,Factory_A_Cairo
L50508,L,Factory_A_Cairo
L50509,L,Factory_B_Alex
L50510,L,Factory_C_Giza
L50511,L,Factory_A_Cairo
M18192,M,Factory_C_Giza
M18193,M,Factory_A_Cairo
M18194,M,Factory_C_Giza
L50515,L,Factory_B_Alex
L50516,L,Factory_B_Alex
L50517,L,Factory_A_Cairo
M18198,M,Factory_C_Giza
L50519,L,Factory_B_Alex
M18200,M,Factory_A_Cairo
H32755,H,Factory_A_Cairo
L50522,L,Factory_B_Alex
M18203,M,Factory_B_Alex
L50524,L,Factory_A_Cairo
L50525,L,Factory_C_Giza
L50526,L,Factory_C_Giza
L50527,L,Factory_C_Giza
M18208,M,Factory_A_Cairo
L50529,L,Factory_B_Alex
L50530,L,Factory_A_Cairo
L50531,L,Factory_B_Alex
L50532,L,Factory_C_Giza
L50533,L,Factory_C_Giza
L50534,L,Factory_B_Alex
L50535,L,Factory_B_Alex
L50536,L,Factory_A_Cairo
H32771,H,Factory_C_Giza
L50538,L,Factory_A_Cairo
L50539,L,Factory_A_Cairo
L50540,L,Factory_A_Cairo
L50541,L,Factory_C_Giza
L50542,L,Factory_A_Cairo
L50543,L,Factory_A_Cairo
L50544,L,Factory_A_Cairo
M18225,M,Factory_A_Cairo
M18226,M,Factory_A_Cairo
H32781,H,Factory_A_Cairo
L50548,L,Factory_C_Giza
L50549,L,Factory_A_Cairo
L50550,L,Factory_B_Alex
L50551,L,Factory_A_Cairo
L50552,L,Factory_A_Cairo
L50553,L,Factory_C_Giza
L50554,L,Factory_C_Giza
M18235,M,Factory_B_Alex
M18236,M,Factory_B_Alex
H32791,H,Factory_C_Giza
L50558,L,Factory_C_Giza
M18239,M,Factory_A_Cairo
L50560,L,Factory_C_Giza
L50561,L,Factory_B_Alex
L50562,L,Factory_A_Cairo
H32797,H,Factory_B_Alex
L50564,L,Factory_A_Cairo
L50565,L,Factory_C_Giza
H32800,H,Factory_B_Alex
M18247,M,Factory_A_Cairo
M18248,M,Factory_A_Cairo
M18249,M,Factory_C_Giza
H32804,H,Factory_C_Giza
L50571,L,Factory_C_Giza
L50572,L,Factory_B_Alex
L50573,L,Factory_A_Cairo
L50574,L,Factory_C_Giza
L50575,L,Factory_B_Alex
M18256,M,Factory_B_Alex
L50577,L,Factory_B_Alex
L50578,L,Factory_C_Giza
L50579,L,Factory_C_Giza
H32814,H,Factory_A_Cairo
M18261,M,Factory_A_Cairo
L50582,L,Factory_C_Giza
L50583,L,Factory_B_Alex
L50584,L,Factory_B_Alex
M18265,M,Factory_B_Alex
L50586,L,Factory_A_Cairo
L50587,L,Factory_B_Alex
M18268,M,Factory_A_Cairo
M18269,M,Factory_A_Cairo
L50590,L,Factory_B_Alex
L50591,L,Factory_B_Alex
L50592,L,Factory_C_Giza
L50593,L,Factory_C_Giza
L50594,L,Factory_B_Alex
L50595,L,Factory_A_Cairo
L50596,L,Factory_A_Cairo
L50597,L,Factory_A_Cairo
H32832,H,Factory_A_Cairo
L50599,L,Factory_A_Cairo
L50600,L,Factory_C_Giza
M18281,M,Factory_B_Alex
L50602,L,Factory_C_Giza
L50603,L,Factory_A_Cairo
L50604,L,Factory_A_Cairo
M18285,M,Factory_A_Cairo
L50606,L,Factory_A_Cairo
L50607,L,Factory_B_Alex
L50608,L,Factory_A_Cairo
H32843,H,Factory_B_Alex
H32844,H,Factory_A_Cairo
L50611,L,Factory_B_Alex
M18292,M,Factory_C_Giza
M18293,M,Factory_A_Cairo
M18294,M,Factory_B_Alex
L50615,L,Factory_C_Giza
L50616,L,Factory_A_Cairo
L50617,L,Factory_A_Cairo
L50618,L,Factory_A_Cairo
L50619,L,Factory_B_Alex
L50620,L,Factory_B_Alex
L50621,L,Factory_C_Giza
M18302,M,Factory_B_Alex
L50623,L,Factory_B_Alex
L50624,L,Factory_A_Cairo
M18305,M,Factory_A_Cairo
H32860,H,Factory_A_Cairo
L50627,L,Factory_A_Cairo
L50628,L,Factory_A_Cairo
L50629,L,Factory_A_Cairo
L50630,L,Factory_A_Cairo
L50631,L,Factory_C_Giza
H32866,H,Factory_C_Giza
L50633,L,Factory_C_Giza
L50634,L,Factory_C_Giza
H32869,H,Factory_A_Cairo
H32870,H,Factory_C_Giza
M18317,M,Factory_A_Cairo
L50638,L,Factory_C_Giza
L50639,L,Factory_B_Alex
L50640,L,Factory_C_Giza
H32875,H,Factory_C_Giza
H32876,H,Factory_A_Cairo
L50643,L,Factory_C_Giza
L50644,L,Factory_B_Alex
M18325,M,Factory_A_Cairo
L50646,L,Factory_A_Cairo
L50647,L,Factory_C_Giza
L50648,L,Factory_A_Cairo
M18329,M,Factory_A_Cairo
L50650,L,Factory_A_Cairo
L50651,L,Factory_A_Cairo
L50652,L,Factory_A_Cairo
M18333,M,Factory_A_Cairo
M18334,M,Factory_B_Alex
L50655,L,Factory_C_Giza
L50656,L,Factory_B_Alex
L50657,L,Factory_A_Cairo
L50658,L,Factory_A_Cairo
M18339,M,Factory_C_Giza
L50660,L,Factory_B_Alex
L50661,L,Factory_C_Giza
L50662,L,Factory_B_Alex
H32897,H,Factory_A_Cairo
L50664,L,Factory_C_Giza
L50665,L,Factory_C_Giza
L50666,L,Factory_A_Cairo
M18347,M,Factory_C_Giza
L50668,L,Factory_B_Alex
L50669,L,Factory_B_Alex
M18350,M,Factory_B_Alex
H32905,H,Factory_B_Alex
H32906,H,Factory_A_Cairo
M18353,M,Factory_C_Giza
L50674,L,Factory_B_Alex
M18355,M,Factory_A_Cairo
L50676,L,Factory_C_Giza
L50677,L,Factory_C_Giza
L50678,L,Factory_A_Cairo
L50679,L,Factory_A_Cairo
H32914,H,Factory_B_Alex
H32915,H,Factory_C_Giza
M18362,M,Factory_C_Giza
L50683,L,Factory_A_Cairo
M18364,M,Factory_C_Giza
L50685,L,Factory_B_Alex
H32920,H,Factory_C_Giza
M18367,M,Factory_A_Cairo
L50688,L,Factory_A_Cairo
L50689,L,Factory_B_Alex
L50690,L,Factory_B_Alex
L50691,L,Factory_C_Giza
M18372,M,Factory_C_Giza
M18373,M,Factory_A_Cairo
H32928,H,Factory_B_Alex
M18375,M,Factory_B_Alex
L50696,L,Factory_B_Alex
L50697,L,Factory_C_Giza
L50698,L,Factory_B_Alex
M18379,M,Factory_A_Cairo
L50700,L,Factory_A_Cairo
L50701,L,Factory_C_Giza
L50702,L,Factory_C_Giza
L50703,L,Factory_B_Alex
M18384,M,Factory_C_Giza
L50705,L,Factory_A_Cairo
H32940,H,Factory_B_Alex
M18387,M,Factory_A_Cairo
L50708,L,Factory_B_Alex
L50709,L,Factory_C_Giza
M18390,M,Factory_B_Alex
M18391,M,Factory_B_Alex
L50712,L,Factory_A_Cairo
L50713,L,Factory_A_Cairo
M18394,M,Factory_B_Alex
H32949,H,Factory_C_Giza
L50716,L,Factory_C_Giza
M18397,M,Factory_A_Cairo
L50718,L,Factory_C_Giza
L50719,L,Factory_A_Cairo
L50720,L,Factory_C_Giza
L50721,L,Factory_B_Alex
L50722,L,Factory_A_Cairo
L50723,L,Factory_A_Cairo
M18404,M,Factory_B_Alex
L50725,L,Factory_A_Cairo
M18406,M,Factory_C_Giza
M18407,M,Factory_C_Giza
L50728,L,Factory_A_Cairo
M18409,M,Factory_C_Giza
M18410,M,Factory_A_Cairo
L50731,L,Factory_B_Alex
M18412,M,Factory_A_Cairo
M18413,M,Factory_B_Alex
L50734,L,Factory_C_Giza
L50735,L,Factory_B_Alex
L50736,L,Factory_C_Giza
M18417,M,Factory_A_Cairo
L50738,L,Factory_C_Giza
M18419,M,Factory_A_Cairo
L50740,L,Factory_A_Cairo
L50741,L,Factory_B_Alex
L50742,L,Factory_B_Alex
M18423,M,Factory_B_Alex
M18424,M,Factory_B_Alex
M18425,M,Factory_C_Giza
L50746,L,Factory_C_Giza
L50747,L,Factory_C_Giza
L50748,L,Factory_A_Cairo
M18429,M,Factory_C_Giza
H32984,H,Factory_C_Giza
M18431,M,Factory_C_Giza
L50752,L,Factory_B_Alex
L50753,L,Factory_C_Giza
L50754,L,Factory_A_Cairo
L50755,L,Factory_B_Alex
L50756,L,Factory_A_Cairo
M18437,M,Factory_C_Giza
M18438,M,Factory_B_Alex
L50759,L,Factory_A_Cairo
L50760,L,Factory_C_Giza
M18441,M,Factory_A_Cairo
L50762,L,Factory_A_Cairo
L50763,L,Factory_A_Cairo
L50764,L,Factory_C_Giza
L50765,L,Factory_C_Giza
L50766,L,Factory_A_Cairo
H33001,H,Factory_B_Alex
M18448,M,Factory_B_Alex
L50769,L,Factory_C_Giza
L50770,L,Factory_C_Giza
M18451,M,Factory_C_Giza
H33006,H,Factory_C_Giza
M18453,M,Factory_C_Giza
M18454,M,Factory_B_Alex
L50775,L,Factory_C_Giza
L50776,L,Factory_A_Cairo
M18457,M,Factory_A_Cairo
L50778,L,Factory_B_Alex
H33013,H,Factory_A_Cairo
L50780,L,Factory_B_Alex
L50781,L,Factory_B_Alex
M18462,M,Factory_A_Cairo
L50783,L,Factory_C_Giza
L50784,L,Factory_A_Cairo
L50785,L,Factory_A_Cairo
L50786,L,Factory_B_Alex
L50787,L,Factory_A_Cairo
M18468,M,Factory_B_Alex
M18469,M,Factory_C_Giza
M18470,M,Factory_C_Giza
L50791,L,Factory_C_Giza
L50792,L,Factory_A_Cairo
L50793,L,Factory_B_Alex
L50794,L,Factory_C_Giza
M18475,M,Factory_B_Alex
M18476,M,Factory_B_Alex
L50797,L,Factory_C_Giza
L50798,L,Factory_C_Giza
L50799,L,Factory_B_Alex
H33034,H,Factory_C_Giza
L50801,L,Factory_B_Alex
L50802,L,Factory_B_Alex
M18483,M,Factory_C_Giza
M18484,M,Factory_A_Cairo
M18485,M,Factory_C_Giza
M18486,M,Factory_A_Cairo
L50807,L,Factory_B_Alex
L50808,L,Factory_B_Alex
L50809,L,Factory_A_Cairo
L50810,L,Factory_B_Alex
M18491,M,Factory_A_Cairo
L50812,L,Factory_A_Cairo
M18493,M,Factory_B_Alex
L50814,L,Factory_A_Cairo
M18495,M,Factory_C_Giza
L50816,L,Factory_C_Giza
M18497,M,Factory_B_Alex
M18498,M,Factory_B_Alex
L50819,L,Factory_A_Cairo
H33054,H,Factory_A_Cairo
L50821,L,Factory_A_Cairo
L50822,L,Factory_A_Cairo
L50823,L,Factory_C_Giza
L50824,L,Factory_C_Giza
L50825,L,Factory_B_Alex
M18506,M,Factory_A_Cairo
L50827,L,Factory_A_Cairo
M18508,M,Factory_B_Alex
L50829,L,Factory_A_Cairo
L50830,L,Factory_A_Cairo
L50831,L,Factory_A_Cairo
M18512,M,Factory_A_Cairo
L50833,L,Factory_A_Cairo
L50834,L,Factory_B_Alex
L50835,L,Factory_A_Cairo
M18516,M,Factory_B_Alex
L50837,L,Factory_A_Cairo
M18518,M,Factory_C_Giza
M18519,M,Factory_C_Giza
L50840,L,Factory_C_Giza
M18521,M,Factory_C_Giza
M18522,M,Factory_B_Alex
M18523,M,Factory_B_Alex
M18524,M,Factory_A_Cairo
M18525,M,Factory_C_Giza
M18526,M,Factory_B_Alex
L50847,L,Factory_A_Cairo
L50848,L,Factory_A_Cairo
L50849,L,Factory_B_Alex
L50850,L,Factory_C_Giza
M18531,M,Factory_A_Cairo
L50852,L,Factory_C_Giza
H33087,H,Factory_C_Giza
L50854,L,Factory_C_Giza
M18535,M,Factory_A_Cairo
M18536,M,Factory_C_Giza
M18537,M,Factory_A_Cairo
L50858,L,Factory_C_Giza
L50859,L,Factory_A_Cairo
L50860,L,Factory_C_Giza
M18541,M,Factory_B_Alex
L50862,L,Factory_C_Giza
M18543,M,Factory_C_Giza
L50864,L,Factory_A_Cairo
M18545,M,Factory_A_Cairo
L50866,L,Factory_C_Giza
M18547,M,Factory_B_Alex
L50868,L,Factory_B_Alex
L50869,L,Factory_A_Cairo
L50870,L,Factory_B_Alex
L50871,L,Factory_C_Giza
L50872,L,Factory_A_Cairo
L50873,L,Factory_C_Giza
M18554,M,Factory_A_Cairo
L50875,L,Factory_A_Cairo
L50876,L,Factory_A_Cairo
L50877,L,Factory_A_Cairo
H33112,H,Factory_B_Alex
L50879,L,Factory_C_Giza
L50880,L,Factory_C_Giza
L50881,L,Factory_C_Giza
L50882,L,Factory_A_Cairo
M18563,M,Factory_B_Alex
M18564,M,Factory_C_Giza
M18565,M,Factory_B_Alex
L50886,L,Factory_A_Cairo
M18567,M,Factory_C_Giza
L50888,L,Factory_B_Alex
L50889,L,Factory_A_Cairo
L50890,L,Factory_B_Alex
L50891,L,Factory_C_Giza
L50892,L,Factory_C_Giza
L50893,L,Factory_A_Cairo
M18574,M,Factory_A_Cairo
M18575,M,Factory_A_Cairo
L50896,L,Factory_B_Alex
H33131,H,Factory_B_Alex
L50898,L,Factory_B_Alex
L50899,L,Factory_A_Cairo
M18580,M,Factory_C_Giza
M18581,M,Factory_C_Giza
L50902,L,Factory_B_Alex
L50903,L,Factory_B_Alex
M18584,M,Factory_C_Giza
H33139,H,Factory_C_Giza
M18586,M,Factory_B_Alex
L50907,L,Factory_B_Alex
L50908,L,Factory_C_Giza
M18589,M,Factory_A_Cairo
M18590,M,Factory_B_Alex
M18591,M,Factory_C_Giza
M18592,M,Factory_C_Giza
L50913,L,Factory_C_Giza
M18594,M,Factory_C_Giza
M18595,M,Factory_A_Cairo
H33150,H,Factory_C_Giza
L50917,L,Factory_B_Alex
M18598,M,Factory_A_Cairo
M18599,M,Factory_C_Giza
L50920,L,Factory_A_Cairo
L50921,L,Factory_B_Alex
L50922,L,Factory_C_Giza
L50923,L,Factory_B_Alex
L50924,L,Factory_C_Giza
L50925,L,Factory_C_Giza
H33160,H,Factory_C_Giza
L50927,L,Factory_C_Giza
L50928,L,Factory_C_Giza
L50929,L,Factory_A_Cairo
L50930,L,Factory_C_Giza
L50931,L,Factory_C_Giza
H33166,H,Factory_A_Cairo
L50933,L,Factory_A_Cairo
L50934,L,Factory_A_Cairo
L50935,L,Factory_A_Cairo
L50936,L,Factory_A_Cairo
M18617,M,Factory_A_Cairo
M18618,M,Factory_C_Giza
L50939,L,Factory_C_Giza
L50940,L,Factory_B_Alex
M18621,M,Factory_C_Giza
M18622,M,Factory_C_Giza
L50943,L,Factory_A_Cairo
L50944,L,Factory_A_Cairo
M18625,M,Factory_C_Giza
L50946,L,Factory_B_Alex
L50947,L,Factory_A_Cairo
L50948,L,Factory_C_Giza
M18629,M,Factory_C_Giza
L50950,L,Factory_B_Alex
M18631,M,Factory_B_Alex
L50952,L,Factory_A_Cairo
M18633,M,Factory_B_Alex
M18634,M,Factory_C_Giza
H33189,H,Factory_C_Giza
L50956,L,Factory_B_Alex
M18637,M,Factory_B_Alex
M18638,M,Factory_B_Alex
L50959,L,Factory_B_Alex
L50960,L,Factory_A_Cairo
L50961,L,Factory_B_Alex
L50962,L,Factory_A_Cairo
H33197,H,Factory_C_Giza
L50964,L,Factory_B_Alex
L50965,L,Factory_A_Cairo
L50966,L,Factory_B_Alex
L50967,L,Factory_C_Giza
L50968,L,Factory_C_Giza
L50969,L,Factory_C_Giza
L50970,L,Factory_B_Alex
L50971,L,Factory_B_Alex
L50972,L,Factory_A_Cairo
L50973,L,Factory_C_Giza
M18654,M,Factory_B_Alex
M18655,M,Factory_C_Giza
M18656,M,Factory_C_Giza
L50977,L,Factory_A_Cairo
L50978,L,Factory_A_Cairo
L50979,L,Factory_A_Cairo
M18660,M,Factory_A_Cairo
M18661,M,Factory_C_Giza
M18662,M,Factory_A_Cairo
L50983,L,Factory_A_Cairo
L50984,L,Factory_A_Cairo
M18665,M,Factory_A_Cairo
M18666,M,Factory_C_Giza
M18667,M,Factory_A_Cairo
M18668,M,Factory_C_Giza
L50989,L,Factory_B_Alex
M18670,M,Factory_C_Giza
M18671,M,Factory_C_Giza
L50992,L,Factory_A_Cairo
L50993,L,Factory_B_Alex
M18674,M,Factory_B_Alex
L50995,L,Factory_B_Alex
L50996,L,Factory_B_Alex
M18677,M,Factory_C_Giza
L50998,L,Factory_B_Alex
L50999,L,Factory_C_Giza
L51000,L,Factory_C_Giza
L51001,L,Factory_C_Giza
M18682,M,Factory_B_Alex
M18683,M,Factory_A_Cairo
L51004,L,Factory_A_Cairo
H33239,H,Factory_B_Alex
H33240,H,Factory_A_Cairo
M18687,M,Factory_A_Cairo
M18688,M,Factory_C_Giza
H33243,H,Factory_C_Giza
L51010,L,Factory_B_Alex
M18691,M,Factory_B_Alex
M18692,M,Factory_A_Cairo
M18693,M,Factory_C_Giza
M18694,M,Factory_B_Alex
M18695,M,Factory_B_Alex
L51016,L,Factory_B_Alex
L51017,L,Factory_B_Alex
L51018,L,Factory_B_Alex
M18699,M,Factory_B_Alex
L51020,L,Factory_A_Cairo
L51021,L,Factory_C_Giza
L51022,L,Factory_C_Giza
L51023,L,Factory_B_Alex
L51024,L,Factory_C_Giza
L51025,L,Factory_C_Giza
L51026,L,Factory_C_Giza
M18707,M,Factory_B_Alex
L51028,L,Factory_B_Alex
L51029,L,Factory_C_Giza
M18710,M,Factory_C_Giza
H33265,H,Factory_B_Alex
L51032,L,Factory_A_Cairo
L51033,L,Factory_C_Giza
L51034,L,Factory_A_Cairo
H33269,H,Factory_C_Giza
M18716,M,Factory_A_Cairo
H33271,H,Factory_A_Cairo
L51038,L,Factory_A_Cairo
L51039,L,Factory_B_Alex
L51040,L,Factory_A_Cairo
M18721,M,Factory_A_Cairo
H33276,H,Factory_A_Cairo
L51043,L,Factory_C_Giza
M18724,M,Factory_A_Cairo
H33279,H,Factory_C_Giza
L51046,L,Factory_A_Cairo
M18727,M,Factory_A_Cairo
M18728,M,Factory_B_Alex
L51049,L,Factory_C_Giza
L51050,L,Factory_A_Cairo
M18731,M,Factory_C_Giza
L51052,L,Factory_C_Giza
L51053,L,Factory_B_Alex
L51054,L,Factory_B_Alex
L51055,L,Factory_B_Alex
L51056,L,Factory_B_Alex
H33291,H,Factory_B_Alex
L51058,L,Factory_B_Alex
M18739,M,Factory_B_Alex
L51060,L,Factory_B_Alex
L51061,L,Factory_A_Cairo
L51062,L,Factory_C_Giza
M18743,M,Factory_B_Alex
H33298,H,Factory_B_Alex
L51065,L,Factory_C_Giza
L51066,L,Factory_A_Cairo
L51067,L,Factory_C_Giza
L51068,L,Factory_C_Giza
L51069,L,Factory_B_Alex
L51070,L,Factory_C_Giza
L51071,L,Factory_C_Giza
M18752,M,Factory_B_Alex
L51073,L,Factory_B_Alex
M18754,M,Factory_B_Alex
M18755,M,Factory_B_Alex
M18756,M,Factory_C_Giza
M18757,M,Factory_C_Giza
M18758,M,Factory_A_Cairo
M18759,M,Factory_A_Cairo
M18760,M,Factory_C_Giza
H33315,H,Factory_A_Cairo
L51082,L,Factory_C_Giza
H33317,H,Factory_A_Cairo
H33318,H,Factory_B_Alex
M18765,M,Factory_A_Cairo
L51086,L,Factory_B_Alex
M18767,M,Factory_B_Alex
L51088,L,Factory_B_Alex
H33323,H,Factory_B_Alex
L51090,L,Factory_A_Cairo
M18771,M,Factory_C_Giza
L51092,L,Factory_B_Alex
M18773,M,Factory_A_Cairo
L51094,L,Factory_B_Alex
L51095,L,Factory_A_Cairo
L51096,L,Factory_A_Cairo
L51097,L,Factory_A_Cairo
M18778,M,Factory_C_Giza
H33333,H,Factory_A_Cairo
L51100,L,Factory_A_Cairo
L51101,L,Factory_C_Giza
M18782,M,Factory_C_Giza
M18783,M,Factory_A_Cairo
M18784,M,Factory_C_Giza
L51105,L,Factory_B_Alex
L51106,L,Factory_B_Alex
H33341,H,Factory_C_Giza
L51108,L,Factory_C_Giza
M18789,M,Factory_A_Cairo
M18790,M,Factory_C_Giza
M18791,M,Factory_A_Cairo
L51112,L,Factory_B_Alex
L51113,L,Factory_C_Giza
M18794,M,Factory_A_Cairo
M18795,M,Factory_A_Cairo
L51116,L,Factory_B_Alex
L51117,L,Factory_C_Giza
L51118,L,Factory_B_Alex
L51119,L,Factory_A_Cairo
L51120,L,Factory_A_Cairo
L51121,L,Factory_C_Giza
M18802,M,Factory_A_Cairo
L51123,L,Factory_C_Giza
L51124,L,Factory_B_Alex
L51125,L,Factory_C_Giza
M18806,M,Factory_C_Giza
H33361,H,Factory_A_Cairo
M18808,M,Factory_A_Cairo
L51129,L,Factory_C_Giza
L51130,L,Factory_A_Cairo
M18811,M,Factory_A_Cairo
L51132,L,Factory_A_Cairo
M18813,M,Factory_C_Giza
M18814,M,Factory_A_Cairo
L51135,L,Factory_C_Giza
M18816,M,Factory_A_Cairo
L51137,L,Factory_B_Alex
L51138,L,Factory_A_Cairo
M18819,M,Factory_A_Cairo
L51140,L,Factory_C_Giza
M18821,M,Factory_C_Giza
L51142,L,Factory_A_Cairo
H33377,H,Factory_B_Alex
M18824,M,Factory_A_Cairo
L51145,L,Factory_A_Cairo
L51146,L,Factory_B_Alex
M18827,M,Factory_C_Giza
M18828,M,Factory_A_Cairo
L51149,L,Factory_C_Giza
M18830,M,Factory_C_Giza
H33385,H,Factory_B_Alex
L51152,L,Factory_B_Alex
L51153,L,Factory_C_Giza
L51154,L,Factory_A_Cairo
H33389,H,Factory_C_Giza
H33390,H,Factory_A_Cairo
M18837,M,Factory_A_Cairo
L51158,L,Factory_B_Alex
L51159,L,Factory_A_Cairo
M18840,M,Factory_A_Cairo
M18841,M,Factory_C_Giza
L51162,L,Factory_B_Alex
L51163,L,Factory_A_Cairo
L51164,L,Factory_A_Cairo
L51165,L,Factory_B_Alex
M18846,M,Factory_C_Giza
M18847,M,Factory_B_Alex
L51168,L,Factory_B_Alex
L51169,L,Factory_A_Cairo
H33404,H,Factory_A_Cairo
L51171,L,Factory_C_Giza
L51172,L,Factory_A_Cairo
L51173,L,Factory_A_Cairo
L51174,L,Factory_B_Alex
L51175,L,Factory_A_Cairo
M18856,M,Factory_C_Giza
L51177,L,Factory_B_Alex
L51178,L,Factory_C_Giza
L51179,L,Factory_B_Alex
L51180,L,Factory_A_Cairo
H33415,H,Factory_B_Alex
L51182,L,Factory_B_Alex
L51183,L,Factory_A_Cairo
L51184,L,Factory_A_Cairo
M18865,M,Factory_C_Giza
L51186,L,Factory_C_Giza
L51187,L,Factory_A_Cairo
M18868,M,Factory_A_Cairo
L51189,L,Factory_A_Cairo
M18870,M,Factory_B_Alex
L51191,L,Factory_B_Alex
M18872,M,Factory_B_Alex
M18873,M,Factory_A_Cairo
L51194,L,Factory_C_Giza
L51195,L,Factory_A_Cairo
L51196,L,Factory_B_Alex
L51197,L,Factory_B_Alex
M18878,M,Factory_A_Cairo
M18879,M,Factory_A_Cairo
L51200,L,Factory_B_Alex
H33435,H,Factory_B_Alex
L51202,L,Factory_B_Alex
L51203,L,Factory_A_Cairo
M18884,M,Factory_B_Alex
H33439,H,Factory_B_Alex
M18886,M,Factory_C_Giza
L51207,L,Factory_A_Cairo
L51208,L,Factory_C_Giza
H33443,H,Factory_C_Giza
L51210,L,Factory_B_Alex
L51211,L,Factory_A_Cairo
L51212,L,Factory_B_Alex
L51213,L,Factory_A_Cairo
L51214,L,Factory_C_Giza
L51215,L,Factory_A_Cairo
L51216,L,Factory_B_Alex
M18897,M,Factory_B_Alex
L51218,L,Factory_B_Alex
L51219,L,Factory_A_Cairo
L51220,L,Factory_C_Giza
L51221,L,Factory_C_Giza
L51222,L,Factory_A_Cairo
M18903,M,Factory_B_Alex
M18904,M,Factory_C_Giza
M18905,M,Factory_B_Alex
M18906,M,Factory_A_Cairo
L51227,L,Factory_B_Alex
L51228,L,Factory_C_Giza
L51229,L,Factory_C_Giza
L51230,L,Factory_B_Alex
L51231,L,Factory_A_Cairo
M18912,M,Factory_B_Alex
M18913,M,Factory_A_Cairo
M18914,M,Factory_B_Alex
L51235,L,Factory_C_Giza
L51236,L,Factory_A_Cairo
L51237,L,Factory_A_Cairo
M18918,M,Factory_A_Cairo
L51239,L,Factory_C_Giza
M18920,M,Factory_B_Alex
L51241,L,Factory_C_Giza
L51242,L,Factory_A_Cairo
L51243,L,Factory_B_Alex
L51244,L,Factory_C_Giza
M18925,M,Factory_A_Cairo
M18926,M,Factory_A_Cairo
L51247,L,Factory_C_Giza
L51248,L,Factory_C_Giza
M18929,M,Factory_C_Giza
L51250,L,Factory_A_Cairo
L51251,L,Factory_C_Giza
L51252,L,Factory_A_Cairo
M18933,M,Factory_C_Giza
L51254,L,Factory_A_Cairo
L51255,L,Factory_A_Cairo
M18936,M,Factory_B_Alex
L51257,L,Factory_C_Giza
H33492,H,Factory_C_Giza
L51259,L,Factory_A_Cairo
L51260,L,Factory_A_Cairo
L51261,L,Factory_A_Cairo
L51262,L,Factory_B_Alex
M18943,M,Factory_B_Alex
L51264,L,Factory_A_Cairo
H33499,H,Factory_C_Giza
L51266,L,Factory_C_Giza
L51267,L,Factory_B_Alex
L51268,L,Factory_B_Alex
M18949,M,Factory_A_Cairo
L51270,L,Factory_C_Giza
M18951,M,Factory_A_Cairo
H33506,H,Factory_B_Alex
M18953,M,Factory_C_Giza
L51274,L,Factory_C_Giza
H33509,H,Factory_B_Alex
L51276,L,Factory_A_Cairo
L51277,L,Factory_A_Cairo
L51278,L,Factory_C_Giza
L51279,L,Factory_B_Alex
L51280,L,Factory_C_Giza
L51281,L,Factory_B_Alex
L51282,L,Factory_A_Cairo
L51283,L,Factory_B_Alex
L51284,L,Factory_A_Cairo
L51285,L,Factory_B_Alex
L51286,L,Factory_C_Giza
L51287,L,Factory_A_Cairo
L51288,L,Factory_C_Giza
M18969,M,Factory_C_Giza
L51290,L,Factory_A_Cairo
M18971,M,Factory_A_Cairo
H33526,H,Factory_C_Giza
L51293,L,Factory_C_Giza
L51294,L,Factory_C_Giza
H33529,H,Factory_C_Giza
M18976,M,Factory_A_Cairo
L51297,L,Factory_A_Cairo
L51298,L,Factory_C_Giza
L51299,L,Factory_B_Alex
M18980,M,Factory_B_Alex
M18981,M,Factory_A_Cairo
L51302,L,Factory_C_Giza
M18983,M,Factory_C_Giza
L51304,L,Factory_A_Cairo
L51305,L,Factory_B_Alex
M18986,M,Factory_B_Alex
H33541,H,Factory_B_Alex
L51308,L,Factory_A_Cairo
M18989,M,Factory_B_Alex
L51310,L,Factory_A_Cairo
L51311,L,Factory_A_Cairo
M18992,M,Factory_C_Giza
L51313,L,Factory_B_Alex
L51314,L,Factory_A_Cairo
M18995,M,Factory_B_Alex
L51316,L,Factory_B_Alex
L51317,L,Factory_C_Giza
L51318,L,Factory_B_Alex
H33553,H,Factory_C_Giza
L51320,L,Factory_A_Cairo
H33555,H,Factory_B_Alex
L51322,L,Factory_A_Cairo
L51323,L,Factory_B_Alex
L51324,L,Factory_A_Cairo
M19005,M,Factory_B_Alex
L51326,L,Factory_B_Alex
L51327,L,Factory_B_Alex
L51328,L,Factory_B_Alex
L51329,L,Factory_B_Alex
L51330,L,Factory_B_Alex
M19011,M,Factory_B_Alex
M19012,M,Factory_B_Alex
M19013,M,Factory_B_Alex
M19014,M,Factory_A_Cairo
L51335,L,Factory_C_Giza
M19016,M,Factory_B_Alex
L51337,L,Factory_C_Giza
L51338,L,Factory_B_Alex
M19019,M,Factory_B_Alex
M19020,M,Factory_A_Cairo
H33575,H,Factory_A_Cairo
L51342,L,Factory_C_Giza
L51343,L,Factory_A_Cairo
L51344,L,Factory_A_Cairo
M19025,M,Factory_C_Giza
H33580,H,Factory_A_Cairo
M19027,M,Factory_B_Alex
L51348,L,Factory_C_Giza
