UDI,Timestamp,Product ID,Planned_Time_mins,Ideal_Cycle_Time_mins_per_piece,Total_Pieces,Defective_Pieces
1791,2024-01-13 18:20:00,L48970,10,0.2,48,2
1792,2024-01-13 18:30:00,L48971,10,0.2,50,2
1793,2024-01-13 18:40:00,M16652,10,0.2,50,0
1794,2024-01-13 18:50:00,L48973,10,0.2,49,2
1795,2024-01-13 19:00:00,M16654,10,0.2,45,0
1796,2024-01-13 19:10:00,M16655,10,0.2,47,0
1797,2024-01-13 19:20:00,H31210,10,0.2,49,1
1798,2024-01-13 19:30:00,M16657,10,0.2,50,1
1799,2024-01-13 19:40:00,M16658,10,0.2,50,2
1800,2024-01-13 19:50:00,M16659,10,0.2,45,2
1801,2024-01-13 20:00:00,M16660,10,0.2,50,0
1802,2024-01-13 20:10:00,M16661,10,0.2,50,0
1803,2024-01-13 20:20:00,H31216,10,0.2,45,0
1804,2024-01-13 20:30:00,L48983,10,0.2,50,0
1805,2024-01-13 20:40:00,L48984,10,0.2,47,2
1806,2024-01-13 20:50:00,H31219,10,0.2,46,1
1807,2024-01-13 21:00:00,H31220,10,0.2,49,2
1808,2024-01-13 21:10:00,L48987,10,0.2,47,2
1809,2024-01-13 21:20:00,L48988,10,0.2,6,2
1810,2024-01-13 21:30:00,L48989,10,0.2,46,1
1811,2024-01-13 21:40:00,L48990,10,0.2,49,2
1812,2024-01-13 21:50:00,M16671,10,0.2,47,1
1813,2024-01-13 22:00:00,L48992,10,0.2,50,0
1814,2024-01-13 22:10:00,L48993,10,0.2,46,2
1815,2024-01-13 22:20:00,L48994,10,0.2,49,0
1816,2024-01-13 22:30:00,M16675,10,0.2,48,0
1817,2024-01-13 22:40:00,L48996,10,0.2,45,0
1818,2024-01-13 22:50:00,L48997,10,0.2,50,2
1819,2024-01-13 23:00:00,M16678,10,0.2,46,0
1820,2024-01-13 23:10:00,M16679,10,0.2,45,2
1821,2024-01-13 23:20:00,L49000,10,0.2,48,0
1822,2024-01-13 23:30:00,L49001,10,0.2,47,2
1823,2024-01-13 23:40:00,L49002,10,0.2,47,2
1824,2024-01-13 23:50:00,L49003,10,0.2,49,2
1825,2024-01-14 00:00:00,L49004,10,0.2,46,0
1826,2024-01-14 00:10:00,M16685,10,0.2,46,2
1827,2024-01-14 00:20:00,H31240,10,0.2,49,0
1828,2024-01-14 00:30:00,M16687,10,0.2,45,1
1829,2024-01-14 00:40:00,L49008,10,0.2,47,0
1830,2024-01-14 00:50:00,L49009,10,0.2,47,0
1831,2024-01-14 01:00:00,L49010,10,0.2,46,2
1832,2024-01-14 01:10:00,M16691,10,0.2,46,0
1833,2024-01-14 01:20:00,M16692,10,0.2,49,1
1834,2024-01-14 01:30:00,L49013,10,0.2,5,2
1835,2024-01-14 01:40:00,L49014,10,0.2,45,0
1836,2024-01-14 01:50:00,H31249,10,0.2,50,0
1837,2024-01-14 02:00:00,L49016,10,0.2,48,2
1838,2024-01-14 02:10:00,L49017,10,0.2,48,2
1839,2024-01-14 02:20:00,M16698,10,0.2,46,0
1840,2024-01-14 02:30:00,L49019,10,0.2,46,0
1841,2024-01-14 02:40:00,M16700,10,0.2,46,2
1842,2024-01-14 02:50:00,L49021,10,0.2,48,2
1843,2024-01-14 03:00:00,H31256,10,0.2,45,1
1844,2024-01-14 03:10:00,L49023,10,0.2,46,1
1845,2024-01-14 03:20:00,M16704,10,0.2,47,1
1846,2024-01-14 03:30:00,L49025,10,0.2,45,2
1847,2024-01-14 03:40:00,H31260,10,0.2,47,2
1848,2024-01-14 03:50:00,L49027,10,0.2,45,2
1849,2024-01-14 04:00:00,H31262,10,0.2,46,0
1850,2024-01-14 04:10:00,L49029,10,0.2,50,2
1851,2024-01-14 04:20:00,M16710,10,0.2,49,0
1852,2024-01-14 04:30:00,M16711,10,0.2,46,2
1853,2024-01-14 04:40:00,M16712,10,0.2,48,2
1854,2024-01-14 04:50:00,L49033,10,0.2,50,0
1855,2024-01-14 05:00:00,M16714,10,0.2,48,2
1856,2024-01-14 05:10:00,H31269,10,0.2,45,2
1857,2024-01-14 05:20:00,M16716,10,0.2,48,2
1858,2024-01-14 05:30:00,L49037,10,0.2,50,1
1859,2024-01-14 05:40:00,M16718,10,0.2,50,2
1860,2024-01-14 05:50:00,L49039,10,0.2,46,0
1861,2024-01-14 06:00:00,L49040,10,0.2,47,0
1862,2024-01-14 06:10:00,M16721,10,0.2,46,0
1863,2024-01-14 06:20:00,L49042,10,0.2,45,2
1864,2024-01-14 06:30:00,M16723,10,0.2,48,0
1865,2024-01-14 06:40:00,L49044,10,0.2,47,1
1866,2024-01-14 06:50:00,L49045,10,0.2,49,0
1867,2024-01-14 07:00:00,M16726,10,0.2,50,2
1868,2024-01-14 07:10:00,L49047,10,0.2,47,1
1869,2024-01-14 07:20:00,L49048,10,0.2,47,0
1870,2024-01-14 07:30:00,M16729,10,0.2,46,1
1871,2024-01-14 07:40:00,L49050,10,0.2,49,0
1872,2024-01-14 07:50:00,L49051,10,0.2,50,2
1873,2024-01-14 08:00:00,L49052,10,0.2,45,1
1874,2024-01-14 08:10:00,L49053,10,0.2,45,0
1875,2024-01-14 08:20:00,L49054,10,0.2,47,0
1876,2024-01-14 08:30:00,L49055,10,0.2,47,1
1877,2024-01-14 08:40:00,L49056,10,0.2,48,1
1878,2024-01-14 08:50:00,M16737,10,0.2,49,1
1879,2024-01-14 09:00:00,M16738,10,0.2,50,1
1880,2024-01-14 09:10:00,M16739,10,0.2,47,0
1881,2024-01-14 09:20:00,L49060,10,0.2,48,0
1882,2024-01-14 09:30:00,L49061,10,0.2,49,0
1883,2024-01-14 09:40:00,M16742,10,0.2,50,2
1884,2024-01-14 09:50:00,M16743,10,0.2,45,1
1885,2024-01-14 10:00:00,M16744,10,0.2,48,0
1886,2024-01-14 10:10:00,L49065,10,0.2,49,1
1887,2024-01-14 10:20:00,L49066,10,0.2,48,1
1888,2024-01-14 10:30:00,M16747,10,0.2,47,0
1889,2024-01-14 10:40:00,M16748,10,0.2,46,1
1890,2024-01-14 10:50:00,H31303,10,0.2,45,1
1891,2024-01-14 11:00:00,L49070,10,0.2,47,1
1892,2024-01-14 11:10:00,L49071,10,0.2,47,1
1893,2024-01-14 11:20:00,M16752,10,0.2,49,1
1894,2024-01-14 11:30:00,L49073,10,0.2,48,0
1895,2024-01-14 11:40:00,H31308,10,0.2,45,0
1896,2024-01-14 11:50:00,L49075,10,0.2,47,1
1897,2024-01-14 12:00:00,L49076,10,0.2,49,1
1898,2024-01-14 12:10:00,L49077,10,0.2,45,1
1899,2024-01-14 12:20:00,L49078,10,0.2,48,2
1900,2024-01-14 12:30:00,L49079,10,0.2,47,1
1901,2024-01-14 12:40:00,H31314,10,0.2,50,2
1902,2024-01-14 12:50:00,M16761,10,0.2,47,2
1903,2024-01-14 13:00:00,L49082,10,0.2,47,2
1904,2024-01-14 13:10:00,L49083,10,0.2,45,0
1905,2024-01-14 13:20:00,M16764,10,0.2,45,2
1906,2024-01-14 13:30:00,L49085,10,0.2,45,1
1907,2024-01-14 13:40:00,L49086,10,0.2,45,1
1908,2024-01-14 13:50:00,L49087,10,0.2,49,0
1909,2024-01-14 14:00:00,L49088,10,0.2,46,0
1910,2024-01-14 14:10:00,L49089,10,0.2,49,1
1911,2024-01-14 14:20:00,H31324,10,0.2,47,0
1912,2024-01-14 14:30:00,M16771,10,0.2,49,0
1913,2024-01-14 14:40:00,M16772,10,0.2,48,2
1914,2024-01-14 14:50:00,M16773,10,0.2,50,2
1915,2024-01-14 15:00:00,L49094,10,0.2,45,0
1916,2024-01-14 15:10:00,L49095,10,0.2,48,1
1917,2024-01-14 15:20:00,L49096,10,0.2,50,2
1918,2024-01-14 15:30:00,M16777,10,0.2,48,1
1919,2024-01-14 15:40:00,M16778,10,0.2,47,0
1920,2024-01-14 15:50:00,L49099,10,0.2,45,1
1921,2024-01-14 16:00:00,L49100,10,0.2,48,1
1922,2024-01-14 16:10:00,L49101,10,0.2,47,1
1923,2024-01-14 16:20:00,L49102,10,0.2,45,1
1924,2024-01-14 16:30:00,L49103,10,0.2,46,0
1925,2024-01-14 16:40:00,L49104,10,0.2,47,0
1926,2024-01-14 16:50:00,L49105,10,0.2,49,2
1927,2024-01-14 17:00:00,L49106,10,0.2,45,2
1928,2024-01-14 17:10:00,H31341,10,0.2,48,2
1929,2024-01-14 17:20:00,L49108,10,0.2,50,2
1930,2024-01-14 17:30:00,M16789,10,0.2,48,1
1931,2024-01-14 17:40:00,M16790,10,0.2,49,2
1932,2024-01-14 17:50:00,M16791,10,0.2,49,2
1933,2024-01-14 18:00:00,M16792,10,0.2,48,1
1934,2024-01-14 18:10:00,L49113,10,0.2,50,0
1935,2024-01-14 18:20:00,L49114,10,0.2,45,2
1936,2024-01-14 18:30:00,M16795,10,0.2,47,0
1937,2024-01-14 18:40:00,M16796,10,0.2,49,2
1938,2024-01-14 18:50:00,L49117,10,0.2,49,0
1939,2024-01-14 19:00:00,L49118,10,0.2,49,2
1940,2024-01-14 19:10:00,M16799,10,0.2,50,0
1941,2024-01-14 19:20:00,L49120,10,0.2,46,0
1942,2024-01-14 19:30:00,L49121,10,0.2,50,2
1943,2024-01-14 19:40:00,L49122,10,0.2,45,0
1944,2024-01-14 19:50:00,L49123,10,0.2,45,2
1945,2024-01-14 20:00:00,L49124,10,0.2,45,2
1946,2024-01-14 20:10:00,L49125,10,0.2,45,1
1947,2024-01-14 20:20:00,L49126,10,0.2,45,2
1948,2024-01-14 20:30:00,L49127,10,0.2,48,2
1949,2024-01-14 20:40:00,L49128,10,0.2,49,2
1950,2024-01-14 20:50:00,M16809,10,0.2,50,2
1951,2024-01-14 21:00:00,M16810,10,0.2,48,1
1952,2024-01-14 21:10:00,L49131,10,0.2,50,1
1953,2024-01-14 21:20:00,L49132,10,0.2,46,1
1954,2024-01-14 21:30:00,L49133,10,0.2,47,1
1955,2024-01-14 21:40:00,L49134,10,0.2,49,0
1956,2024-01-14 21:50:00,L49135,10,0.2,46,2
1957,2024-01-14 22:00:00,M16816,10,0.2,48,1
1958,2024-01-14 22:10:00,H31371,10,0.2,47,2
1959,2024-01-14 22:20:00,H31372,10,0.2,46,1
1960,2024-01-14 22:30:00,M16819,10,0.2,50,2
1961,2024-01-14 22:40:00,L49140,10,0.2,47,0
1962,2024-01-14 22:50:00,L49141,10,0.2,50,1
1963,2024-01-14 23:00:00,L49142,10,0.2,46,0
1964,2024-01-14 23:10:00,L49143,10,0.2,48,0
1965,2024-01-14 23:20:00,M16824,10,0.2,50,2
1966,2024-01-14 23:30:00,L49145,10,0.2,47,1
1967,2024-01-14 23:40:00,L49146,10,0.2,46,0
1968,2024-01-14 23:50:00,L49147,10,0.2,50,2
1969,2024-01-15 00:00:00,L49148,10,0.2,48,2
1970,2024-01-15 00:10:00,H31383,10,0.2,49,2
1971,2024-01-15 00:20:00,M16830,10,0.2,48,0
1972,2024-01-15 00:30:00,L49151,10,0.2,48,2
1973,2024-01-15 00:40:00,L49152,10,0.2,49,2
1974,2024-01-15 00:50:00,L49153,10,0.2,48,2
1975,2024-01-15 01:00:00,L49154,10,0.2,49,0
1976,2024-01-15 01:10:00,L49155,10,0.2,49,2
1977,2024-01-15 01:20:00,M16836,10,0.2,50,0
1978,2024-01-15 01:30:00,M16837,10,0.2,50,2
1979,2024-01-15 01:40:00,L49158,10,0.2,49,0
1980,2024-01-15 01:50:00,H31393,10,0.2,46,0
1981,2024-01-15 02:00:00,M16840,10,0.2,47,1
1982,2024-01-15 02:10:00,L49161,10,0.2,46,1
1983,2024-01-15 02:20:00,M16842,10,0.2,49,1
1984,2024-01-15 02:30:00,M16843,10,0.2,47,0
1985,2024-01-15 02:40:00,M16844,10,0.2,50,2
1986,2024-01-15 02:50:00,L49165,10,0.2,47,2
1987,2024-01-15 03:00:00,L49166,10,0.2,49,0
1988,2024-01-15 03:10:00,M16847,10,0.2,50,2
1989,2024-01-15 03:20:00,H31402,10,0.2,47,0
1990,2024-01-15 03:30:00,L49169,10,0.2,47,2
1991,2024-01-15 03:40:00,L49170,10,0.2,46,0
1992,2024-01-15 03:50:00,M16851,10,0.2,47,1
1993,2024-01-15 04:00:00,L49172,10,0.2,49,1
1994,2024-01-15 04:10:00,M16853,10,0.2,45,2
1995,2024-01-15 04:20:00,M16854,10,0.2,45,2
1996,2024-01-15 04:30:00,L49175,10,0.2,45,2
1997,2024-01-15 04:40:00,M16856,10,0.2,1,2
1998,2024-01-15 04:50:00,L49177,10,0.2,45,1
1999,2024-01-15 05:00:00,H31412,10,0.2,46,1
2000,2024-01-15 05:10:00,L49179,10,0.2,49,0
2001,2024-01-15 05:20:00,L49180,10,0.2,50,2
2002,2024-01-15 05:30:00,L49181,10,0.2,49,1
2003,2024-01-15 05:40:00,L49182,10,0.2,49,0
2004,2024-01-15 05:50:00,M16863,10,0.2,47,0
2005,2024-01-15 06:00:00,L49184,10,0.2,47,0
2006,2024-01-15 06:10:00,L49185,10,0.2,47,1
2007,2024-01-15 06:20:00,M16866,10,0.2,48,0
2008,2024-01-15 06:30:00,L49187,10,0.2,46,2
2009,2024-01-15 06:40:00,L49188,10,0.2,49,0
2010,2024-01-15 06:50:00,M16869,10,0.2,49,0
2011,2024-01-15 07:00:00,L49190,10,0.2,47,1
2012,2024-01-15 07:10:00,L49191,10,0.2,49,0
2013,2024-01-15 07:20:00,L49192,10,0.2,50,1
2014,2024-01-15 07:30:00,L49193,10,0.2,49,1
2015,2024-01-15 07:40:00,L49194,10,0.2,45,2
2016,2024-01-15 07:50:00,L49195,10,0.2,5,0
2017,2024-01-15 08:00:00,L49196,10,0.2,50,2
2018,2024-01-15 08:10:00,L49197,10,0.2,49,2
2019,2024-01-15 08:20:00,L49198,10,0.2,48,0
2020,2024-01-15 08:30:00,M16879,10,0.2,47,0
2021,2024-01-15 08:40:00,H31434,10,0.2,46,1
2022,2024-01-15 08:50:00,L49201,10,0.2,46,0
2023,2024-01-15 09:00:00,L49202,10,0.2,45,1
2024,2024-01-15 09:10:00,L49203,10,0.2,46,2
2025,2024-01-15 09:20:00,M16884,10,0.2,46,2
2026,2024-01-15 09:30:00,L49205,10,0.2,47,1
2027,2024-01-15 09:40:00,M16886,10,0.2,47,0
2028,2024-01-15 09:50:00,L49207,10,0.2,48,0
2029,2024-01-15 10:00:00,M16888,10,0.2,45,1
2030,2024-01-15 10:10:00,L49209,10,0.2,46,2
2031,2024-01-15 10:20:00,L49210,10,0.2,48,1
2032,2024-01-15 10:30:00,L49211,10,0.2,45,0
2033,2024-01-15 10:40:00,L49212,10,0.2,50,0
2034,2024-01-15 10:50:00,H31447,10,0.2,46,1
2035,2024-01-15 11:00:00,M16894,10,0.2,46,0
2036,2024-01-15 11:10:00,M16895,10,0.2,47,2
2037,2024-01-15 11:20:00,L49216,10,0.2,49,1
2038,2024-01-15 11:30:00,H31451,10,0.2,45,2
2039,2024-01-15 11:40:00,L49218,10,0.2,46,2
2040,2024-01-15 11:50:00,M16899,10,0.2,45,1
2041,2024-01-15 12:00:00,L49220,10,0.2,48,1
2042,2024-01-15 12:10:00,L49221,10,0.2,48,0
2043,2024-01-15 12:20:00,M16902,10,0.2,49,0
2044,2024-01-15 12:30:00,M16903,10,0.2,46,1
2045,2024-01-15 12:40:00,L49224,10,0.2,47,1
2046,2024-01-15 12:50:00,M16905,10,0.2,46,0
2047,2024-01-15 13:00:00,L49226,10,0.2,45,0
2048,2024-01-15 13:10:00,L49227,10,0.2,50,0
2049,2024-01-15 13:20:00,L49228,10,0.2,48,1
2050,2024-01-15 13:30:00,M16909,10,0.2,45,1
2051,2024-01-15 13:40:00,M16910,10,0.2,49,0
2052,2024-01-15 13:50:00,M16911,10,0.2,48,2
2053,2024-01-15 14:00:00,L49232,10,0.2,47,2
2054,2024-01-15 14:10:00,L49233,10,0.2,48,0
2055,2024-01-15 14:20:00,M16914,10,0.2,50,1
2056,2024-01-15 14:30:00,L49235,10,0.2,46,1
2057,2024-01-15 14:40:00,L49236,10,0.2,50,2
2058,2024-01-15 14:50:00,L49237,10,0.2,50,0
2059,2024-01-15 15:00:00,M16918,10,0.2,46,2
2060,2024-01-15 15:10:00,H31473,10,0.2,48,2
2061,2024-01-15 15:20:00,L49240,10,0.2,49,0
2062,2024-01-15 15:30:00,L49241,10,0.2,46,2
2063,2024-01-15 15:40:00,M16922,10,0.2,46,1
2064,2024-01-15 15:50:00,L49243,10,0.2,47,2
2065,2024-01-15 16:00:00,L49244,10,0.2,48,0
2066,2024-01-15 16:10:00,L49245,10,0.2,46,1
2067,2024-01-15 16:20:00,L49246,10,0.2,49,1
2068,2024-01-15 16:30:00,L49247,10,0.2,45,2
2069,2024-01-15 16:40:00,M16928,10,0.2,48,1
2070,2024-01-15 16:50:00,H31483,10,0.2,47,0
2071,2024-01-15 17:00:00,L49250,10,0.2,50,2
2072,2024-01-15 17:10:00,M16931,10,0.2,46,1
2073,2024-01-15 17:20:00,L49252,10,0.2,49,0
2074,2024-01-15 17:30:00,L49253,10,0.2,48,2
2075,2024-01-15 17:40:00,L49254,10,0.2,49,0
2076,2024-01-15 17:50:00,L49255,10,0.2,2,1
2077,2024-01-15 18:00:00,L49256,10,0.2,50,2
2078,2024-01-15 18:10:00,L49257,10,0.2,47,2
2079,2024-01-15 18:20:00,M16938,10,0.2,48,1
2080,2024-01-15 18:30:00,M16939,10,0.2,46,0
2081,2024-01-15 18:40:00,L49260,10,0.2,47,1
2082,2024-01-15 18:50:00,M16941,10,0.2,46,2
2083,2024-01-15 19:00:00,H31496,10,0.2,45,2
2084,2024-01-15 19:10:00,H31497,10,0.2,49,1
2085,2024-01-15 19:20:00,L49264,10,0.2,45,0
2086,2024-01-15 19:30:00,L49265,10,0.2,49,1
2087,2024-01-15 19:40:00,H31500,10,0.2,50,0
2088,2024-01-15 19:50:00,L49267,10,0.2,47,0
2089,2024-01-15 20:00:00,L49268,10,0.2,46,2
2090,2024-01-15 20:10:00,L49269,10,0.2,50,0
2091,2024-01-15 20:20:00,L49270,10,0.2,46,2
2092,2024-01-15 20:30:00,L49271,10,0.2,47,0
2093,2024-01-15 20:40:00,L49272,10,0.2,48,0
2094,2024-01-15 20:50:00,L49273,10,0.2,45,2
2095,2024-01-15 21:00:00,L49274,10,0.2,45,0
2096,2024-01-15 21:10:00,L49275,10,0.2,46,1
2097,2024-01-15 21:20:00,M16956,10,0.2,46,0
2098,2024-01-15 21:30:00,M16957,10,0.2,46,2
2099,2024-01-15 21:40:00,L49278,10,0.2,47,2
2100,2024-01-15 21:50:00,L49279,10,0.2,48,1
2101,2024-01-15 22:00:00,M16960,10,0.2,45,0
2102,2024-01-15 22:10:00,L49281,10,0.2,50,1
2103,2024-01-15 22:20:00,L49282,10,0.2,49,0
2104,2024-01-15 22:30:00,M16963,10,0.2,47,1
2105,2024-01-15 22:40:00,M16964,10,0.2,45,2
2106,2024-01-15 22:50:00,L49285,10,0.2,48,2
2107,2024-01-15 23:00:00,L49286,10,0.2,47,1
2108,2024-01-15 23:10:00,M16967,10,0.2,50,0
2109,2024-01-15 23:20:00,H31522,10,0.2,45,0
2110,2024-01-15 23:30:00,M16969,10,0.2,47,2
2111,2024-01-15 23:40:00,H31524,10,0.2,45,0
2112,2024-01-15 23:50:00,L49291,10,0.2,45,1
2113,2024-01-16 00:00:00,L49292,10,0.2,48,1
2114,2024-01-16 00:10:00,L49293,10,0.2,49,0
2115,2024-01-16 00:20:00,H31528,10,0.2,48,2
2116,2024-01-16 00:30:00,L49295,10,0.2,45,2
2117,2024-01-16 00:40:00,M16976,10,0.2,47,2
2118,2024-01-16 00:50:00,H31531,10,0.2,50,2
2119,2024-01-16 01:00:00,H31532,10,0.2,48,2
2120,2024-01-16 01:10:00,M16979,10,0.2,49,1
2121,2024-01-16 01:20:00,H31534,10,0.2,45,0
2122,2024-01-16 01:30:00,M16981,10,0.2,50,1
2123,2024-01-16 01:40:00,M16982,10,0.2,48,2
2124,2024-01-16 01:50:00,L49303,10,0.2,48,2
2125,2024-01-16 02:00:00,L49304,10,0.2,48,0
2126,2024-01-16 02:10:00,L49305,10,0.2,8,0
2127,2024-01-16 02:20:00,L49306,10,0.2,50,0
2128,2024-01-16 02:30:00,H31541,10,0.2,47,1
2129,2024-01-16 02:40:00,L49308,10,0.2,49,0
2130,2024-01-16 02:50:00,H31543,10,0.2,49,1
2131,2024-01-16 03:00:00,L49310,10,0.2,45,2
2132,2024-01-16 03:10:00,L49311,10,0.2,46,1
2133,2024-01-16 03:20:00,L49312,10,0.2,47,0
2134,2024-01-16 03:30:00,H31547,10,0.2,45,1
2135,2024-01-16 03:40:00,L49314,10,0.2,45,1
2136,2024-01-16 03:50:00,L49315,10,0.2,48,1
2137,2024-01-16 04:00:00,L49316,10,0.2,46,0
2138,2024-01-16 04:10:00,L49317,10,0.2,46,1
2139,2024-01-16 04:20:00,L49318,10,0.2,47,0
2140,2024-01-16 04:30:00,L49319,10,0.2,46,1
2141,2024-01-16 04:40:00,L49320,10,0.2,45,1
2142,2024-01-16 04:50:00,M17001,10,0.2,46,1
2143,2024-01-16 05:00:00,L49322,10,0.2,46,0
2144,2024-01-16 05:10:00,M17003,10,0.2,49,0
2145,2024-01-16 05:20:00,L49324,10,0.2,45,0
2146,2024-01-16 05:30:00,L49325,10,0.2,50,2
2147,2024-01-16 05:40:00,L49326,10,0.2,46,0
2148,2024-01-16 05:50:00,L49327,10,0.2,46,1
2149,2024-01-16 06:00:00,L49328,10,0.2,48,2
2150,2024-01-16 06:10:00,L49329,10,0.2,46,0
2151,2024-01-16 06:20:00,H31564,10,0.2,46,0
2152,2024-01-16 06:30:00,M17011,10,0.2,49,2
2153,2024-01-16 06:40:00,M17012,10,0.2,45,2
2154,2024-01-16 06:50:00,H31567,10,0.2,47,0
2155,2024-01-16 07:00:00,M17014,10,0.2,45,2
2156,2024-01-16 07:10:00,L49335,10,0.2,48,1
2157,2024-01-16 07:20:00,M17016,10,0.2,45,1
2158,2024-01-16 07:30:00,M17017,10,0.2,46,1
2159,2024-01-16 07:40:00,M17018,10,0.2,48,0
2160,2024-01-16 07:50:00,M17019,10,0.2,45,1
2161,2024-01-16 08:00:00,L49340,10,0.2,48,2
2162,2024-01-16 08:10:00,L49341,10,0.2,47,1
2163,2024-01-16 08:20:00,L49342,10,0.2,45,2
2164,2024-01-16 08:30:00,L49343,10,0.2,50,1
2165,2024-01-16 08:40:00,L49344,10,0.2,46,2
2166,2024-01-16 08:50:00,L49345,10,0.2,48,1
2167,2024-01-16 09:00:00,M17026,10,0.2,4,1
2168,2024-01-16 09:10:00,H31581,10,0.2,50,1
2169,2024-01-16 09:20:00,M17028,10,0.2,49,2
2170,2024-01-16 09:30:00,L49349,10,0.2,48,2
2171,2024-01-16 09:40:00,M17030,10,0.2,50,1
2172,2024-01-16 09:50:00,L49351,10,0.2,49,2
2173,2024-01-16 10:00:00,L49352,10,0.2,50,2
2174,2024-01-16 10:10:00,M17033,10,0.2,46,0
2175,2024-01-16 10:20:00,L49354,10,0.2,47,1
2176,2024-01-16 10:30:00,M17035,10,0.2,49,2
2177,2024-01-16 10:40:00,M17036,10,0.2,47,2
2178,2024-01-16 10:50:00,M17037,10,0.2,48,2
2179,2024-01-16 11:00:00,L49358,10,0.2,46,2
2180,2024-01-16 11:10:00,L49359,10,0.2,49,0
2181,2024-01-16 11:20:00,H31594,10,0.2,48,2
2182,2024-01-16 11:30:00,H31595,10,0.2,50,2
2183,2024-01-16 11:40:00,M17042,10,0.2,45,0
2184,2024-01-16 11:50:00,M17043,10,0.2,48,1
2185,2024-01-16 12:00:00,L49364,10,0.2,47,1
2186,2024-01-16 12:10:00,L49365,10,0.2,46,0
2187,2024-01-16 12:20:00,L49366,10,0.2,46,1
2188,2024-01-16 12:30:00,M17047,10,0.2,48,1
2189,2024-01-16 12:40:00,L49368,10,0.2,50,0
2190,2024-01-16 12:50:00,H31603,10,0.2,45,2
2191,2024-01-16 13:00:00,M17050,10,0.2,47,0
2192,2024-01-16 13:10:00,L49371,10,0.2,48,0
2193,2024-01-16 13:20:00,L49372,10,0.2,48,0
2194,2024-01-16 13:30:00,M17053,10,0.2,46,0
2195,2024-01-16 13:40:00,M17054,10,0.2,47,0
2196,2024-01-16 13:50:00,L49375,10,0.2,45,2
2197,2024-01-16 14:00:00,M17056,10,0.2,46,1
2198,2024-01-16 14:10:00,L49377,10,0.2,48,0
2199,2024-01-16 14:20:00,M17058,10,0.2,46,2
2200,2024-01-16 14:30:00,M17059,10,0.2,46,0
2201,2024-01-16 14:40:00,L49380,10,0.2,49,2
2202,2024-01-16 14:50:00,L49381,10,0.2,46,1
2203,2024-01-16 15:00:00,M17062,10,0.2,50,2
2204,2024-01-16 15:10:00,L49383,10,0.2,46,2
2205,2024-01-16 15:20:00,M17064,10,0.2,50,1
2206,2024-01-16 15:30:00,L49385,10,0.2,47,1
2207,2024-01-16 15:40:00,L49386,10,0.2,46,2
2208,2024-01-16 15:50:00,L49387,10,0.2,45,0
2209,2024-01-16 16:00:00,H31622,10,0.2,50,0
2210,2024-01-16 16:10:00,L49389,10,0.2,50,1
2211,2024-01-16 16:20:00,L49390,10,0.2,48,0
2212,2024-01-16 16:30:00,M17071,10,0.2,47,1
2213,2024-01-16 16:40:00,L49392,10,0.2,46,2
2214,2024-01-16 16:50:00,L49393,10,0.2,45,2
2215,2024-01-16 17:00:00,H31628,10,0.2,48,0
2216,2024-01-16 17:10:00,H31629,10,0.2,47,1
2217,2024-01-16 17:20:00,L49396,10,0.2,50,0
2218,2024-01-16 17:30:00,L49397,10,0.2,45,0
2219,2024-01-16 17:40:00,L49398,10,0.2,46,2
2220,2024-01-16 17:50:00,M17079,10,0.2,49,0
2221,2024-01-16 18:00:00,M17080,10,0.2,49,2
2222,2024-01-16 18:10:00,L49401,10,0.2,47,1
2223,2024-01-16 18:20:00,L49402,10,0.2,45,0
2224,2024-01-16 18:30:00,L49403,10,0.2,48,2
2225,2024-01-16 18:40:00,M17084,10,0.2,45,0
2226,2024-01-16 18:50:00,M17085,10,0.2,50,1
2227,2024-01-16 19:00:00,M17086,10,0.2,49,0
2228,2024-01-16 19:10:00,L49407,10,0.2,47,0
2229,2024-01-16 19:20:00,H31642,10,0.2,46,2
2230,2024-01-16 19:30:00,L49409,10,0.2,45,1
2231,2024-01-16 19:40:00,L49410,10,0.2,49,1
2232,2024-01-16 19:50:00,L49411,10,0.2,48,1
2233,2024-01-16 20:00:00,L49412,10,0.2,47,0
2234,2024-01-16 20:10:00,L49413,10,0.2,3,2
2235,2024-01-16 20:20:00,L49414,10,0.2,45,0
2236,2024-01-16 20:30:00,M17095,10,0.2,48,0
2237,2024-01-16 20:40:00,M17096,10,0.2,46,0
2238,2024-01-16 20:50:00,L49417,10,0.2,50,1
2239,2024-01-16 21:00:00,L49418,10,0.2,49,2
2240,2024-01-16 21:10:00,L49419,10,0.2,50,1
2241,2024-01-16 21:20:00,L49420,10,0.2,49,0
2242,2024-01-16 21:30:00,L49421,10,0.2,48,0
2243,2024-01-16 21:40:00,L49422,10,0.2,50,2
2244,2024-01-16 21:50:00,L49423,10,0.2,49,1
2245,2024-01-16 22:00:00,M17104,10,0.2,6,0
2246,2024-01-16 22:10:00,M17105,10,0.2,48,0
2247,2024-01-16 22:20:00,L49426,10,0.2,49,2
2248,2024-01-16 22:30:00,M17107,10,0.2,45,0
2249,2024-01-16 22:40:00,M17108,10,0.2,49,1
2250,2024-01-16 22:50:00,L49429,10,0.2,50,1
2251,2024-01-16 23:00:00,M17110,10,0.2,47,0
2252,2024-01-16 23:10:00,H31665,10,0.2,46,0
2253,2024-01-16 23:20:00,H31666,10,0.2,46,0
2254,2024-01-16 23:30:00,L49433,10,0.2,49,2
